Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-02,2e Section Haut du Cap,2e Section Haut du Cap,Breman (NF),Dispensaire,Privé à but lucratif,211119,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-02,2e Section Haut du Cap,2e Section Haut du Cap,CS de Marigot,CSL,Public,212101,"18,231652","-72,326376"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-02,2e Section Haut du Cap,2e Section Haut du Cap,Hop Communautaire de Peredo,CSL,Privé à but lucratif,212502,"18,247826","-72,304343"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-02,2e Section Haut du Cap,2e Section Haut du Cap,Disp. Seguin,Dispensaire,Public,212403,"18,287233","-72,296595"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-02,2e Section Haut du Cap,2e Section Haut du Cap,CS de Cayes Jacmel,HCR,Public,213101,"18,23111","-72,39786"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-02,2e Section Haut du Cap,2e Section Haut du Cap,CS Emmanuel Baptiste,CAL,Privé à but non lucratif,213102,"18,261428","-72,402641"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-02,2e Section Haut du Cap,2e Section Haut du Cap,Disp. de Cap Rouge,Dispensaire,Public,213303,"18,269869","-72,425054"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Centre de santé Gaillard,CSL,Public,213204,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,CAL St Joseph La Vallée,CAL,Public,2141101,"18,270833","-72,666666"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Morne à Brûler,Dispensaire,Public,2141002,"18,262705","-72,711015"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Amalia (NF),Dispensaire,Privé,2141103,"18,262705","-72,711015"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Caritas,Point Fixe,Privé à but lucratif,,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Grande Rivière,Point Fixe,Privé à but lucratif,212204,"18,287233","-72,296595"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Brésilienne,Dispensaire,Mixte,221105,"18,212487","-72,788837"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,CAL de Bainet,CAL,Public,221501,"18,183064","-72,755157"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Saurel,Dispensaire,Public,221902,"18,212487","-72,788837"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Bahot,Dispensaire,Public,221203,"18,212487","-72,788837"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Chaumeille,CSL,Public,221904,"18,212487","-72,788837"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Orangers,Dispensaire,Public,221806,"18,212487","-72,788837"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Bras gauche,Dispensaire,Public,221707,"18,212487","-72,788837"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Organisation Espoir Continu pour Haïti,Dispensaire,Privé à but lucratif,221809,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Dipensaire Haut Grandou (NF),Dispensaire,Public,221408,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Bleck,Dispensaire,Mixte,233102,"18,215464","-71,853079"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,CSL Sacré- Coeur,CAL,Privé à but non lucratif,233305,"18,215464","-71,853079"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,CSL de Thiotte,CSL,Public,233301,"18,236543","-71,860125"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Savane Zombi,Dispensaire,Public,233303,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. Mare Blanche,Dispensaire,Public,233304,"18,215464","-71,853079"
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Disp. de Platon Fèdre,Point Fixe,Mixte,233106,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,Point fixe Mare Mirande,Point Fixe,Mixte,,,
HT03,Nord,Nò,HT0311,Cap-Haitien,Cap-Haïtien,HT0311-03,3e Section Petit Anse,3e Section Petit Anse,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-01,1re Section Basse Plaine,1re Section Basse Plaine,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-01,1re Section Basse Plaine,1re Section Basse Plaine,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-01,1re Section Basse Plaine,1re Section Basse Plaine,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-01,1re Section Basse Plaine,1re Section Basse Plaine,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-01,1re Section Basse Plaine,1re Section Basse Plaine,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-01,1re Section Basse Plaine,1re Section Basse Plaine,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-03,3e Section Roucou,3e Section Roucou,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-03,3e Section Roucou,3e Section Roucou,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-03,3e Section Roucou,3e Section Roucou,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-03,3e Section Roucou,3e Section Roucou,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-03,3e Section Roucou,3e Section Roucou,,,,,,
HT03,Nord,Nò,HT0313,Limonade,Limonade,HT0313-03,3e Section Roucou,3e Section Roucou,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-01,1re Section Gascogne,1re Section Gascogne,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-02,2e Section Sarazin,2e Section Sarazin,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-03,3e Section Grand Boucan,3e Section Grand Boucan,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT06,Centre,Sant,HT0621,Mirebalais,Mirebalais,HT0621-04,4e Section Crete Brûlee,4e Section Crête Brûlee,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-01,1re Section Perches-de-Bonnet,1re Section Perches-de-Bonnet,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-01,1re Section Perches-de-Bonnet,1re Section Perches-de-Bonnet,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-01,1re Section Perches-de-Bonnet,1re Section Perches-de-Bonnet,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-01,1re Section Perches-de-Bonnet,1re Section Perches-de-Bonnet,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-02,2e Section Bonnet a l'Eveque,2e Section Bonnet à l'Evêque,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-02,2e Section Bonnet a l'Eveque,2e Section Bonnet à l'Evêque,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-02,2e Section Bonnet a l'Eveque,2e Section Bonnet à l'Evêque,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-02,2e Section Bonnet a l'Eveque,2e Section Bonnet à l'Evêque,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-03,3e Section Genipailler,3e Section Genipailler,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-03,3e Section Genipailler,3e Section Genipailler,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-03,3e Section Genipailler,3e Section Genipailler,,,,,,
HT03,Nord,Nò,HT0323,Milot,Milot,HT0323-03,3e Section Genipailler,3e Section Genipailler,,,,,,
HT06,Centre,Sant,HT0631,Lascahobas,Lascahobas,HT0631-01,1re Section Petit Fond,1re Section Petit Fond,,,,,,
HT06,Centre,Sant,HT0631,Lascahobas,Lascahobas,HT0631-01,1re Section Petit Fond,1re Section Petit Fond,,,,,,
HT06,Centre,Sant,HT0631,Lascahobas,Lascahobas,HT0631-01,1re Section Petit Fond,1re Section Petit Fond,,,,,,
HT06,Centre,Sant,HT0631,Lascahobas,Lascahobas,HT0631-02,2e Section Juampas,2e Section Juampas,,,,,,
HT06,Centre,Sant,HT0631,Lascahobas,Lascahobas,HT0631-02,2e Section Juampas,2e Section Juampas,,,,,,
HT06,Centre,Sant,HT0631,Lascahobas,Lascahobas,HT0631-02,2e Section Juampas,2e Section Juampas,,,,,,
HT03,Nord,Nò,HT0332,Bahon,Bahon,HT0332-01,1re Section Bois Pin,1re Section Bois Pin,,,,,,
HT03,Nord,Nò,HT0332,Bahon,Bahon,HT0332-01,1re Section Bois Pin,1re Section Bois Pin,,,,,,
HT03,Nord,Nò,HT0332,Bahon,Bahon,HT0332-02,2e Section Bailly ou Bailla,2e Section Bailly ou Bailla,,,,,,
HT03,Nord,Nò,HT0332,Bahon,Bahon,HT0332-02,2e Section Bailly ou Bailla,2e Section Bailly ou Bailla,,,,,,
HT03,Nord,Nò,HT0332,Bahon,Bahon,HT0332-03,3e Section Montagne Noire,3e Section Montagne Noire,,,,,,
HT03,Nord,Nò,HT0332,Bahon,Bahon,HT0332-03,3e Section Montagne Noire,3e Section Montagne Noire,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-01,1re Section Renthe Mathe,1re Section Renthe Mathe,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-01,1re Section Renthe Mathe,1re Section Renthe Mathe,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-01,1re Section Renthe Mathe,1re Section Renthe Mathe,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-01,1re Section Renthe Mathe,1re Section Renthe Mathe,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-02,2e Section Roye-Sec,2e Section Roye-Sec,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-02,2e Section Roye-Sec,2e Section Roye-Sec,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-02,2e Section Roye-Sec,2e Section Roye-Sec,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-02,2e Section Roye-Sec,2e Section Roye-Sec,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-03,3e Section Riaribes,3e Section Riaribes,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-03,3e Section Riaribes,3e Section Riaribes,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-03,3e Section Riaribes,3e Section Riaribes,,,,,,
HT06,Centre,Sant,HT0632,Belladere,Belladère,HT0632-03,3e Section Riaribes,3e Section Riaribes,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-01,1re Section Bois Neuf,1re Section Bois Neuf,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-01,1re Section Bois Neuf,1re Section Bois Neuf,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-02,2e Section Mathurin,2e Section Mathurin,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-02,2e Section Mathurin,2e Section Mathurin,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-03,3e Section Bouyaha,3e Section Bouyaha,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-03,3e Section Bouyaha,3e Section Bouyaha,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-04,4e Section San-Yago,4e Section San-Yago,,,,,,
HT03,Nord,Nò,HT0341,Saint-Raphael,Saint-Raphaël,HT0341-04,4e Section San-Yago,4e Section San-Yago,,,,,,
HT06,Centre,Sant,HT0633,Savanette,Savanette,HT0633-01,1re Section de Savanette (Colombier),1re Section de Savanette (Colombier),,,,,,
HT06,Centre,Sant,HT0633,Savanette,Savanette,HT0633-01,1re Section de Savanette (Colombier),1re Section de Savanette (Colombier),,,,,,
HT06,Centre,Sant,HT0633,Savanette,Savanette,HT0633-02,2e Section la Haye,2e Section la Haye,,,,,,
HT06,Centre,Sant,HT0633,Savanette,Savanette,HT0633-02,2e Section la Haye,2e Section la Haye,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-01,1re Section Brostage,1re Section Brostage,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-01,1re Section Brostage,1re Section Brostage,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-01,1re Section Brostage,1re Section Brostage,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-02,2e Section Bassin Caiman,2e Section Bassin Caïman,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-02,2e Section Bassin Caiman,2e Section Bassin Caïman,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-02,2e Section Bassin Caiman,2e Section Bassin Caïman,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-03,3e Section Matador,3e Section Matador,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-03,3e Section Matador,3e Section Matador,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-03,3e Section Matador,3e Section Matador,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-04,4e Section Laguille,4e Section Laguille,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-04,4e Section Laguille,4e Section Laguille,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-04,4e Section Laguille,4e Section Laguille,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-05,5e Section Haut du Trou,5e Section Haut du Trou,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-05,5e Section Haut du Trou,5e Section Haut du Trou,,,,,,
HT03,Nord,Nò,HT0342,Dondon,Dondon,HT0342-05,5e Section Haut du Trou,5e Section Haut du Trou,,,,,,
HT06,Centre,Sant,HT0642,Thomassique,Thomassique,HT0642-01,1re Section Matelgate,1re Section Matelgate,,,,,,
HT06,Centre,Sant,HT0642,Thomassique,Thomassique,HT0642-01,1re Section Matelgate,1re Section Matelgate,,,,,,
HT06,Centre,Sant,HT0642,Thomassique,Thomassique,HT0642-02,2e Section Lociane,2e Section Lociane,,,,,,
HT06,Centre,Sant,HT0642,Thomassique,Thomassique,HT0642-02,2e Section Lociane,2e Section Lociane,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-01,1re Section Bac a Soude,1re Section Bac à Soude,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-01,1re Section Bac a Soude,1re Section Bac à Soude,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-01,1re Section Bac a Soude,1re Section Bac à Soude,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-02,2e Section Bois de Lance,2e Section Bois de Lance,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-03,3e Section Cracaraille,3e Section Cracaraille,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-03,3e Section Cracaraille,3e Section Cracaraille,,,,,,
HT03,Nord,Nò,HT0343,Ranquitte,Ranquitte,HT0343-03,3e Section Cracaraille,3e Section Cracaraille,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
HT08,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,,,,,,
